Episode_id,Location_id,NamedCharacters
309,131,choir:rev_timothy_lovejoy:homer_simpson
309,5,bill:marty:marge_simpson:william_shatner:homer_simpson:bart_simpson:lisa_simpson
309,2,homer_simpson:david_byrne:marge_simpson:moe_szyslak
309,2576,the_rich_texan:comic_book_guy:lisa_simpson:homer_simpson
309,2577,bart_simpson:homer_simpson:wrangler_1:wrangler_2:marge_simpson:the_rich_texan:cookie:lisa_simpson:voice:luke
309,2578,marge_simpson:cookie:cleanie:chief_wiggum:homer_simpson:dr_julius_hibbert
309,2578,bart_simpson:native_american:marge_simpson:homer_simpson
309,677,lisa_simpson:marge_simpson
309,353,homer_simpson:bart_simpson
309,2577,lisa_simpson:luke:cookie
309,2579,marge_simpson:lisa_simpson
309,2577,lisa_simpson:luke:marge_simpson:homer_simpson
309,2580,lisa_simpson:cookie:luke
309,2581,bart_simpson:cookie
309,2582,lisa_simpson:girl:clara
309,2,homer_simpson:bart_simpson
309,2584,homer_simpson:native_american_woman:chief_wiggum:brave
309,2585,caller:luke:lisa_simpson:bart_simpson:the_rich_texan
309,565,owl:coyote:rabbit:lisa_simpson:bart_simpson:clara
309,2577,homer_simpson:marge_simpson:elk:luke:lisa_simpson
309,2,homer_simpson:marge_simpson:lisa_simpson:bart_simpson:bill:moe_szyslak
310,84,milhouse_van_houten:nelson_muntz:bart_simpson:comic_book_guy:dry_cleaner:martin_prince:database:lisa_simpson
310,84,lisa_simpson:bart_simpson
310,98,bart_simpson:lisa_simpson
310,84,milhouse_van_houten:boys
310,57,homer_simpson:bart_simpson
310,2,bart_simpson:homer_simpson
310,122,bart_simpson:homer_simpson:passengers
310,5,lisa_simpson:homer_simpson:bart_simpson:marge_simpson
310,5,marge_simpson:homer_simpson
310,84,dr_julius_hibbert:homer_simpson:guests
310,2587,homer_simpson:marge_simpson
310,5,homer_simpson:santas_little_helper
310,15,moe_szyslak:homer_simpson
310,270,sideshow_mel:townspeople:luigi
310,1605,mayor_joe_quimby:kent_brockman:homer_simpson:bart_simpson
310,5,lisa_simpson:rin_tin_tin
310,2588,hitler:lisa_simpson:mailman
310,5,homer_simpson:marge_simpson
310,2590,hk_duff:duffman
310,5,lisa_simpson:homer_simpson:thought_bubble_homer:bart_simpson:sideshow_mel:krusty_the_clown
310,2591,american_astronaut:russian_astronaut:astronauts:announcer
310,5,lisa_simpson:marge_simpson
310,798,hk_duff:homer_simpson:santas_little_helper:les:bart_simpson:marge_simpson:lisa_simpson
310,5,bart_simpson:regis
310,2592,suds_mcduff:contestant
310,190,regis:marge_simpson:lisa_simpson:bart_simpson:homer_simpson
310,2593,marge_simpson:lisa_simpson:volunteer:gil_gunderson
310,259,lisa_simpson:duffman:bart_simpson:hobo
310,348,bart_simpson:lisa_simpson:duffman:marge_simpson:hk_duff:parasailer_1:parasailer_2:homer_simpson:santas_little_helper:agnes_skinner:seymour_skinner:otto_mann:sideshow_mel:crowd:les
310,5,homer_simpson:lisa_simpson:bart_simpson:marge_simpson
311,2367,marge_simpson:seymour_skinner:bart_simpson:milhouse_van_houten:tour_guide:kids:the_rich_texan
311,789,female_tour_guide:lisa_simpson:tour_guide:seymour_skinner:marge_simpson
311,264,marge_simpson:dr_julius_hibbert
311,2595,bart_simpson:homer_simpson:marge_simpson
311,1161,announcer:reporter:homer_simpson:female:southern_woman:womans_daughter:woman
311,264,marge_simpson:homer_simpson:lindsay_naegle
311,29,homer_simpson:barney_gumble:carl_carlson:drederick_tatum
311,1374,armando:homer_simpson
311,29,homer_simpson:tv_chef
311,151,homer_simpson:marge_simpson:lenny_leonard:carl_carlson
311,5,homer_simpson:lisa_simpson
311,410,homer_simpson:comic_book_guy:ralph_wiggum:chief_wiggum
311,15,homer_simpson:bart_simpson:moe_szyslak
311,5,homer_simpson:lisa_simpson:marge_simpson:bart_simpson
311,2598,homer_simpson:edna_krabappel-flanders:seymour_skinner
311,739,homer_simpson:old_jewish_man
311,270,grouchy_old_man:sweet_old_lady
311,10,c_montgomery_burns:homer_simpson
311,102,marge_simpson:bart_simpson:milhouse_van_houten:peruvian_frogs
311,5,homer_simpson:lisa_simpson:bart_simpson:marge_simpson
311,216,lenny_leonard:carl_carlson:homer_simpson:disco_stu:patty_bouvier:steve_buscemi:turks:marge_simpson
311,5,marge_simpson:homer_simpson:dr_julius_hibbert
311,69,apu_nahasapeemapetilon:counselor
311,2599,marriage_counselor:homer_simpson:marge_simpson
311,15,lisa_simpson:moe_szyslak:homer_simpson:lenny_leonard:carl_carlson
311,5,marge_simpson:carl_carlson:townspeople:homer_simpson
311,5,homer_simpson:captain_horatio_mccallister:marge_simpson:luigi:jackson_browne:crowd
311,5,marge_simpson:homer_simpson:jackson_browne
311,44,homer_simpson:bart_simpson:townspeople
311,5,patty_bouvier:marge_simpson:homer_simpson:busboys
312,5,tv_announcer:milhouse_van_houten:bart_simpson
312,2601,stan:farty:oj:milhouse_van_houten
312,25,marge_simpson:pax_announcer:silver-haired_woman:silver-haired_man:milhouse_van_houten
312,5,milhouse_van_houten:bart_simpson
312,188,bart_simpson:milhouse_van_houten
312,188,milhouse_van_houten:bart_simpson:ned_flanders:rod_flanders:todd_flanders
312,2602,chief_wiggum:lou
312,188,chief_wiggum:lou:bart_simpson:eddie
312,188,chief_wiggum:marge_simpson:homer_simpson:ned_flanders:bart_simpson
312,5,marge_simpson:homer_simpson:bart_simpson:lisa_simpson:nelson_muntz
312,6,lisa_simpson:marge_simpson
312,47,nelson_muntz:homer_simpson
312,5,lisa_simpson:nelson_muntz
312,10,c_montgomery_burns:bart_simpson:nelson_muntz:marge_simpson:homer_simpson
312,5,marge_simpson:nelson_muntz:bart_simpson:mans_voice
312,565,marge_simpson:bart_simpson:jim_proudfoot:database:kids:homer_simpson
312,5,marge_simpson:boys:bart_simpson:lisa_simpson:dave_shutton
312,510,marge_simpson:nelson_muntz:boys:bart_simpson:kirk_van_houten:milhouse_van_houten:ralph_wiggum
312,136,marge_simpson:apu_nahasapeemapetilon:drederick_tatum
312,25,marge_simpson:ralph_wiggum:bart_simpson:homer_simpson
312,136,milhouse_van_houten:carl_carlson:lenny_leonard:sideshow_mel:bart_simpson:homer_simpson:nelson_muntz
312,48,mayor_joe_quimby:junior_dandy_chief:homer_simpson:lisa_simpson
312,79,grampa_simpson:milhouse_van_houten:bart_simpson:nelson_muntz:homer_simpson
312,2,kirk_van_houten:homer_simpson
312,1277,milhouse_van_houten:kirk_van_houten
312,2604,mayor_joe_quimby:bart_simpson:database:crowd:lindsay_naegle:lenny_leonard:the_rich_texan:milhouse_van_houten:kirk_van_houten:homer_simpson:pyro:carl_carlson:moe_szyslak:marge_simpson
312,677,homer_simpson:groundskeeper_willie:otto_mann:moe_szyslak:drederick_tatum:sideshow_mel
312,677,captain_horatio_mccallister:kirk_van_houten:all:milhouse_van_houten:bart_simpson
313,1423,lisa_simpson:bart_simpson
313,1424,lisa_simpson:homer_simpson:marge_simpson:venus_flytrap
313,15,moe_szyslak:kent_brockman
313,1424,moe_szyslak:chief_wiggum:lisa_simpson:sideshow_mel:crowd:bart_simpson:marge_simpson:bumblebee_man:krusty_the_clown
313,269,moe_szyslak:beautiful_woman
313,238,carl_carlson:lenny_leonard
313,2606,jethro:granny
313,1965,carl_carlson:dr_julius_hibbert:lisa_simpson:homer_simpson:marge_simpson
313,2608,moe_szyslak:homer_simpson:sideshow_mel
313,5,homer_simpson:moe_szyslak:marge_simpson:maggie_simpson:grampa_simpson
313,388,hot_woman:moe_szyslak
313,5,lisa_simpson:bart_simpson:marge_simpson:homer_simpson:moe_szyslak:elmo
313,2609,moe_szyslak:mobster:godfather
313,44,lisa_simpson:bart_simpson:moe_szyslak:marge_simpson:apu_nahasapeemapetilon:homer_simpson
313,44,homer_simpson:marge_simpson:moe_szyslak:selma_bouvier:homer_doll
313,100,homer_simpson:marge_simpson:moe_szyslak
313,145,homer_simpson:moe_szyslak:marge_simpson
313,15,elves:moe_szyslak
313,145,marge_simpson:homer_simpson:fat_tony:louie:johnny_tightlips
313,5,marge_simpson:homer_simpson
313,2023,chief_wiggum:marge_simpson:eddie:homer_simpson:moe_szyslak
313,5,lisa_simpson:homer_simpson:marge_simpson:moe_szyslak
313,1186,don_castellaneta:fat_tony:legs:younger_mobster:marge_simpson:homer_simpson:moe_szyslak:gangsters
314,5,bart_simpson:lisa_simpson:homer_simpson:grampa_simpson:marge_simpson
314,492,kang:kodos
314,5,death:homer_simpson:marge_simpson:lisa_simpson:bart_simpson
314,532,lisa_simpson:johnny_tightlips:frankie_the_squealer
314,15,moe_szyslak:delivery_boy
314,5,homer_simpson:marge_simpson:lisa_simpson
314,79,homer_simpson:jasper_beardly
314,3,lisa_simpson:miss_hoover:kids:wino
314,2610,bart_simpson:homer_simpson
314,5,homer_simpson:marge_simpson
314,717,homer_simpson:god
314,5,marge_simpson:homer_simpson:swedish_scientist:lisa_simpson
314,1520,professor_jonathan_frink:lisa_simpson:frink_senior:young_professor_frink
314,2125,frink_senior:professor_jonathan_frink:lisa_simpson
314,493,frink_senior:ned_flanders
314,3,frink_senior:seymour_skinner:agnes_skinner
314,270,lisa_simpson:frink_senior:comic_book_guy
314,2613,announcer:jennifer_garner:dudley_herschbach:professor_jonathan_frink:frink_senior:audience:bart_simpson:homer_simpson:lisa_simpson:marge_simpson
314,611,lisa_simpson:professor_jonathan_frink:frink_senior
314,5,marge_simpson:milhouse_van_houten:bart_simpson:mailman:lisa_simpson
314,3,seymour_skinner:audience
314,10,homer_simpson:nelson_muntz
314,48,mayor_joe_quimby:audience:homer_simpson:sideshow_mel
314,493,bart_simpson:milhouse_van_houten
314,5,milhouse_van_houten:bart_simpson
314,625,bart_simpson:milhouse_van_houten
314,48,bart_simpson:moe_szyslak:oscar_de_la_hoya
314,5,marge_simpson:homer_simpson:lisa_simpson:bart_simpson
315,57,marge_simpson:bart_simpson:lisa_simpson:homer_simpson
315,5,kent_brockman:homer_simpson:marge_simpson:bart_simpson
315,270,marge_simpson:dr_julius_hibbert:homer_simpson
315,5,homer_simpson:marge_simpson:lisa_simpson:bart_simpson
315,928,bart_simpson:homer_simpson:womans_voice:mona_simpson:bum
315,760,mona_simpson:homer_simpson
315,760,mona_simpson:homer_simpson:bart_simpson:lou:chief_wiggum:asian_woman:eddie:cora
315,192,chief_wiggum:attorney:kent_brockman:john_wayne
315,192,kent_brockman:c_montgomery_burns
315,194,gil_gunderson:lisa_simpson:bart_simpson:judge_snyder:blue-haired_lawyer:homer_simpson:sideshow_mel:snake_jailbird:elderly_woman:seymour_skinner:agnes_skinner:c_montgomery_burns:waylon_smithers:mona_simpson:grampa_simpson
315,5,marge_simpson:mona_simpson:homer_simpson:bart_simpson
315,15,homer_simpson:mona_simpson:carl_carlson:moe_szyslak
315,2615,homer_simpson:mona_simpson:lisa_simpson:marge_simpson:ned_flanders
315,2616,c_montgomery_burns:crowd:mona_simpson:homer_simpson
315,5,lisa_simpson:homer_simpson
315,1049,mona_simpson:female_prisoners:second_prisoner
315,1049,prison_bus_driver:mona_simpson:homer_simpson:second_prisoner:other_prisoners:first_prisoner
315,110,homer_simpson:female_prisoners:first_prisoner:second_prisoner
315,36,homer_simpson:mona_simpson
315,1049,homer_simpson:mona_simpson:chief_wiggum:lou
315,1349,lisa_simpson:bart_simpson:marge_simpson:grampa_simpson
315,5,marge_simpson:homer_simpson:bart_simpson:lisa_simpson:mona_simpson
316,3,homer_simpson:marge_simpson
316,830,marge_simpson:drederick_tatum
316,830,seymour_skinner:martin_prince:homer_simpson:lisa_simpson:marge_simpson:groundskeeper_willie:lenny_leonard
316,830,thug_1:seymour_skinner
316,137,lisa_simpson:nelson_muntz:edna_krabappel-flanders:kids
316,5,lisa_simpson:homer_simpson:marge_simpson
316,498,lisa_simpson:french_teacher:seymour_skinner:nelson_muntz:kids
316,795,kids:nelson_muntz
316,3,seymour_skinner:gary_chalmers:edna_krabappel-flanders:nelson_muntz
316,588,lisa_simpson:edna_krabappel-flanders:teachers
316,588,lisa_simpson:teachers
316,5,marge_simpson:homer_simpson:lisa_simpson
316,3,milhouse_van_houten:lisa_simpson:groundskeeper_willie:teachers:seymour_skinner:dewey_largo:gary_chalmers:edna_krabappel-flanders
316,260,lisa_simpson:bart_simpson:marge_simpson:homer_simpson
316,3,seymour_skinner:groundskeeper_willie:bart_simpson:gary_chalmers:lisa_simpson
316,95,lisa_simpson:ralph_wiggum
316,820,milhouse_van_houten:repo_man:repo_man_2
316,137,bart_simpson:kids:milhouse_van_houten:lisa_simpson:database:groundskeeper_willie
316,3,ralph_wiggum:jimbo_jones:Üter:bart_simpson
316,98,lisa_simpson:homer_simpson
316,28,lisa_simpson:seymour_skinner:gary_chalmers
316,3,kids:seymour_skinner:agnes_skinner:lisa_simpson:marge_simpson:homer_simpson:bart_simpson:chief_wiggum
316,3,lisa_simpson:chief_wiggum:lou:eddie:kent_brockman:michael_moore:zombie:bart_simpson:gary_chalmers:seymour_skinner:groundskeeper_willie:kids
316,36,kids:lisa_simpson:boy_student:otto_mann:homer_simpson
317,270,c_montgomery_burns:waylon_smithers
317,2620,c_montgomery_burns:waylon_smithers
317,5,dad:dad_2:announcer:bart_simpson:kid:milhouse_van_houten:homer_simpson:marge_simpson
317,270,homer_simpson:bart_simpson:otto_mann:sideshow_mel
317,5,homer_simpson:moe_szyslak:bart_simpson:snake_jailbird:lisa_simpson:marge_simpson:alien_rock_band:milhouse_van_houten
317,103,milhouse_van_houten:nelson_muntz:bart_simpson
317,84,otto_mann:bart_simpson:lisa_simpson:dr_julius_hibbert:marge_simpson:moe_szyslak:c_montgomery_burns:museum-goers:krusty_the_clown:sideshow_mel
317,5,lisa_simpson:bart_simpson:homer_simpson:grampa_simpson
317,2621,edwina:grampa_simpson
317,2622,grampa_simpson:lisa_simpson:marge_simpson:homer_simpson
317,2623,tony_blair:lisa_simpson:bart_simpson:homer_simpson:marge_simpson
317,352,marge_simpson:english_gentleman:homer_simpson
317,2625,homer_simpson:concierge:marge_simpson
317,1232,grampa_simpson:homer_simpson
317,2626,lisa_simpson:jk_rowling
317,1232,bus_driver:squeaky-voiced_british_teen
317,2627,squeaky-voiced_british_teen:homer_simpson:judi_dench
317,2628,homer_simpson:marge_simpson
317,2629,clerk:bart_simpson
317,2631,marge_simpson:homer_simpson
317,2632,gentleman_1:gentleman_2:homer_simpson:lord_daftwager
317,561,evan_marriott:lisa_simpson:sir_ian_mckellen:homer_simpson:bart_simpson:marge_simpson
317,561,sir_ian_mckellen:bart_simpson
317,2635,marge_simpson:homer_simpson:lisa_simpson
317,2626,lisa_simpson:marge_simpson:homer_simpson
317,2635,homer_simpson:driver:lisa_simpson:deep_british_voice
317,2638,homer_simpson:lisa_simpson:marge_simpson:judge_snyder:queen_elizabeth_ii:courtroom
317,2639,guide:man_in_crowd:young_girl_in_crowd:bart_simpson:marge_simpson:homer_simpson
317,2639,homer_simpson:bart_simpson:lisa_simpson:marge_simpson:second_guard:sparkly_elves
317,2640,guard_1:guard_2
317,2623,marge_simpson:madonna:homer_simpson:womans_voice:grampa_simpson:edwina:homer-ish_womans_voice:abbey
318,5,homer_simpson:lisa_simpson:bart_simpson
318,270,homer_simpson:cucumber_moses
318,2642,grampa_simpson:lisa_simpson:homer_simpson:nelson_muntz:bart_simpson:patty_bouvier:selma_bouvier
318,5,marge_simpson:homer_simpson:bart_simpson:lisa_simpson
318,151,lou:chief_wiggum
318,5,marge_simpson:homer_simpson:rod_flanders:candy_ball
318,1619,homer_simpson:bear
318,5,marge_simpson:homer_simpson:kent_brockman:bart_simpson:bear:grant_connor:lisa_simpson
318,3,jimbo_jones:kearney_zzyzwicz:dolph
318,10,waylon_smithers:homer_simpson:c_montgomery_burns:employees
318,5,homer_simpson:care_bear:grampa_simpson
318,2643,grant_connor:homer_simpson
318,5,bart_simpson:marge_simpson:homer_simpson
318,5,marge_simpson:homer_simpson:lisa_simpson:lenny_leonard:carl_carlson:bart_simpson
318,2644,lisa_simpson:marge_simpson
318,565,homer_simpson:bart_simpson:lenny_leonard:carl_carlson
318,1024,bart_simpson:homer_simpson
318,2645,marge_simpson:bart_simpson:carl_carlson:grant_connor
318,2646,radio_announcer:homer_simpson
318,565,grant_connor:marge_simpson
318,1540,homer_simpson:bear:grant_connor:cletus_spuckler
318,677,marge_simpson:grant_connor:lisa_simpson:bart_simpson
318,2647,marge_simpson:homer_simpson
319,210,homer_simpson:lisa_simpson:bart_simpson
319,137,marge_simpson:homer_simpson
319,2648,homer_simpson:bart_simpson:marge_simpson:lisa_simpson
319,5,marge_simpson:dr_julius_hibbert:santas_little_helper:lisa_simpson:homer_simpson
319,2650,homer_simpson:prostitute
319,1,homer_simpson:marge_simpson:cat_lady
319,133,bart_simpson:snake_jailbird
319,408,krusty_the_clown:bart_simpson:lisa_simpson
319,2651,krusty_the_clown:peddler:2nd_peddler
319,2653,curator:krusty_the_clown
319,2654,lisa_simpson:krusty_the_clown:bart_simpson:rainier_wolfcastle
319,270,krusty_the_clown:bart_simpson:lisa_simpson
319,270,krusty_the_clown:bart_simpson:rabbi_hyman_krustofsky:lisa_simpson
319,701,krusty_the_clown:kids:nelson_muntz:scratchy:itchy
319,467,bart_simpson:krusty_the_clown:marge_simpson:homer_simpson
319,408,sideshow_mel:kids:homer_simpson
319,591,lisa_simpson:homer_simpson:comic_book_guy:carl_carlson
319,890,1st_construction_worker:2nd_construction_worker:woman
319,306,ultrasound_woman:homer_simpson:carl_carlson:dr_julius_hibbert
319,408,rabbi_hyman_krustofsky:krusty_the_clown
319,701,lisa_simpson:lenny_leonard:homer_simpson
319,231,homer_simpson:barney_gumble:disco_stu
319,408,krusty_the_clown:rabbi_hyman_krustofsky:freddy
319,408,jeremy:krusty_the_clown:diane
319,541,chief_wiggum:homer_simpson:ralph_wiggum:lisa_simpson:abraham_lincoln:bart_simpson
319,846,krusty_the_clown:male_executive
319,190,homer_simpson:moe_szyslak
319,2655,sideshow_mel:crowd
319,2655,sideshow_mel:beach_boys_experience:krusty_the_clown:mr_t
319,190,homer_simpson:bart_simpson
319,2657,dr_julius_hibbert:krusty_the_clown
319,190,director:curb_re-painter:homer_simpson:marge_simpson:krusty_the_clown:mr_t
319,2655,freddy:krusty_the_clown:rabbi_hyman_krustofsky
319,2658,krusty_the_clown:homer_simpson:marge_simpson:selma_bouvier:mr_t
320,10,carl_carlson:homer_simpson:lenny_leonard:c_montgomery_burns:kathy
320,396,homer_simpson:comic_book_guy
320,5,holiday_special_announcer:soulful_prune
320,47,lisa_simpson:homer_simpson:marge_simpson
320,2659,homer_simpson:lisa_simpson
320,2661,marge_simpson:salesman
320,2662,homer_simpson:classy_clerk:talking_astrolabe
320,548,marge_simpson:bart_simpson:homer_simpson
320,2663,lisa_simpson:homer_simpson:redneck_radio_dj:country_singer
320,5,astrolabe:homer_simpson
320,2663,backup_singers:country_singer
320,2664,homer_simpson:marge_simpson
320,5,homer_simpson:bart_simpson:marge_simpson:talking_astrolabe:lisa_simpson:announcer:jimmy_stewart_puppet
320,47,homer_simpson:cartoon_announcer:grampa_simpson:mr_mcgrew:bob_cratchett:cat:ghost_of_xmas_past
320,5,mr_mcgrew:homer_simpson:lisa_simpson:bart_simpson
320,2665,sitcom_character:ebenezer_urkel
320,2666,captain_kirk:mr_sulu:mr_scott:marge_simpson:homer_simpson
320,928,ned_flanders:homer_simpson:bum
320,10,homer_simpson:lenny_leonard
320,5,homer_simpson:marge_simpson:nelson_muntz
320,2667,rev_timothy_lovejoy:homer_simpson:ned_flanders:todd_flanders:rod_flanders
320,5,marge_simpson:homer_simpson:comic_book_guy
320,5,ned_flanders:homer_simpson:wino:gil_gunderson:nelson_muntz:kent_brockman:lisa_simpson
320,188,ned_flanders:pregnant_woman
320,455,ned_flanders:seymour_skinner:agnes_skinner:rod_flanders
320,410,homer_simpson:bart_simpson:krusty_the_clown:lisa_simpson:buddha
320,48,homer_simpson:lenny_leonard:dolph
320,1436,nelson_muntz:mrs_muntz
320,48,homer_simpson:cookie_kwan:drederick_tatum:ned_flanders:crowd:selma_bouvier
320,377,hans_moleman:wolves
320,1834,ned_flanders:mayor_joe_quimby:homer_simpson:crowd:professor_jonathan_frink:bart_simpson:chief_wiggum:moe_szyslak:all:talking_astrolabe
321,5,wildlife_host:bart_simpson:lisa_simpson:announcer:hank_hill:tv_announcer:roofi
321,47,marge_simpson:roofi:bart_simpson:lisa_simpson
321,5,roofi:lisa_simpson:marge_simpson:maggie_simpson:homer_simpson
321,3,bart_simpson:edna_krabappel-flanders:gerbil
321,5,roofi:kids_chorus
321,47,marge_simpson:lisa_simpson:maggie_simpson:bart_simpson:roofi:helpful_bear
321,5,homer_simpson:marge_simpson
321,2670,concert_announcer:tinky_winky:concert_crowd:kid_crowd:marge_simpson
321,1998,marge_simpson:roofi:roadie
321,2671,concert_announcer:roofi
321,5,kent_brockman:roofi
321,2671,chief_wiggum:lou:kent_brockman:cletus_spuckler
321,48,mayor_joe_quimby:afghani_man:crowd:lindsay_naegle:most_of_crowd:marge_simpson:homer_simpson
321,48,luigi:sideshow_mel:marge_simpson:ralph_wiggum:crowd:lindsay_naegle:squeaky-voiced_teen
321,5,kent_brockman:mayor_joe_quimby:little_boy
321,2674,marge_simpson:lindsay_naegle:lisa_simpson:bart_simpson
321,1186,sideshow_mel:lindsay_naegle
321,2675,marge_simpson:dr_julius_hibbert:luigi:federal_agent
321,2676,marge_simpson:comic_book_guy:tobacco_lobbyist:c_montgomery_burns:lenny_leonard:carl_carlson:kent_brockman
321,5,kent_brockman:mother_on_ad:actress_in_blue_wig:marge_simpson:homer_simpson
321,5,marge_simpson:homer_simpson:lisa_simpson:bart_simpson
321,3,lisa_simpson:rod_flanders:little_hibbert_girl:children:ralph_wiggum:todd_flanders:moe_szyslak:lenny_leonard:yeeeessss_man:marge_simpson:bart_simpson:homer_simpson
322,216,milhouse_van_houten:homer_simpson:bart_simpson
322,5,bart_simpson:milhouse_van_houten
322,924,chief_wiggum:lou
322,2677,ned_flanders:rod_flanders
322,216,nelson_muntz:dolph:milhouse_van_houten:kearney_zzyzwicz:bart_simpson:jimbo_jones
322,5,homer_simpson:bart_simpson:marge_simpson
322,2444,bart_simpson:dr_julius_hibbert:lisa_simpson
322,5,bart_simpson:homer_simpson
322,2678,homer_simpson:bart_simpson:bike_guy
322,5,homer_simpson:bart_simpson:bullies:kearney_zzyzwicz:dolph:nelson_muntz:macho_tv_announcer:robot_wars_announcer_2:robot_wars_announcer_1
322,25,bart_simpson:homer_simpson
322,2679,lisa_simpson:marge_simpson
322,5,homer_simpson:grampa_simpson
322,43,krusty_clock:bart_simpson:homer_simpson
322,5,marge_simpson:homer_simpson:bart_simpson
322,190,bart_simpson:homer_simpson:knockahomer
322,617,robot_wars_announcer_1:robot_wars_announcer_2:moe_szyslak:squeaky-voiced_teen:homer_simpson:audience
322,2679,marge_simpson:lisa_simpson
322,5,lisa_simpson:marge_simpson:bart_simpson:homer_simpson:grampa_simpson
322,2680,robot_wars_announcer_1:bart_simpson:homer_simpson:scary_robot
322,5,homer_simpson:kearney_zzyzwicz:bart_simpson:bullies
322,5,marge_simpson:homer_simpson:lisa_simpson:cat_lady:gil_gunderson:seymour_skinner
322,190,bart_simpson:knockahomer:robot_wars_announcer_1
322,190,bart_simpson:homer_simpson:robot_wars_announcer_1
322,2680,bart_simpson:audience:sideshow_mel:homer_simpson:professor_jonathan_frink:robot_wars_announcer_1:robot_wars_announcer_2
323,388,homer_simpson:squeaky-voiced_teen
323,10,homer_simpson:krusty_doll:security_voice:government_official:c_montgomery_burns
323,1523,lisa_simpson:marge_simpson
323,2681,lisa_simpson:bart_simpson:employees:marge_simpson:esme_delacroix:groundskeeper_willie
323,216,homer_simpson:boris
323,2682,boris:homer_simpson:husband:wife:siren
323,5,homer_simpson:marge_simpson:lisa_simpson:bart_simpson
323,905,homer_simpson:comic_book_guy:bart_simpson:lisa_simpson
323,2684,bartleby:leezakiah:temperance:captain_mordecai
323,5,homer_simpson:marge_simpson:lisa_simpson
323,2685,marge_simpson:captain_mordecai:temperance
323,5,marge_simpson:ned_flanders
323,2683,flanders_voice:cyrus_manley:temperance
323,5,marge_simpson:temperance:captain_mordecai
323,348,temperance:cyrus_manley
323,5,marge_simpson:lisa_simpson:jealousy:honesty:conscience:libido:homer_simpson:esme_delacroix
323,216,lisa_simpson:bart_simpson:homer_simpson
323,2681,dr_marvin_monroe:marge_simpson
323,2681,helen_lovejoy:rev_timothy_lovejoy:otto_mann
323,216,springfieldites:moe_szyslak
323,136,homer_simpson:apu_nahasapeemapetilon
323,905,homer_simpson:ashley_olsen:mary-kate_olsen
323,5,marge_simpson:homer_simpson
323,188,homer_simpson:ned_flanders:nelson_muntz
323,5,lisa_simpson:bart_simpson
323,2683,cyrus_manley:captain_mordecai:temperance:marge_simpson
323,2687,ned_flanders:homer_simpson:marge_simpson
323,100,homer_simpson:marge_simpson
324,248,lisa_simpson:elderly_librarian:bart_simpson:milhouse_van_houten:marge_simpson
324,2688,marge_simpson:henry_viii:margarine_of_aragon:court_herald:royal_physician
324,2689,henry_viii:prince_bart:margarine_of_aragon
324,2388,henry_viii:young_woman:margarine
324,2690,margarine:henry_viii:marriage_counselor
324,2691,thomas_more:henry_viii
324,2388,margarine:henry_viii:lisa_simpson
324,2388,lisa_simpson:henry_viii
324,2693,henry_viii:barrister:margarine
324,729,minister:henry_viii:anne_boleyn
324,2639,anne_boleyn:henry_viii:executioner:itchy:scratchy
324,2388,henry_viii:executioner
324,525,archbishop_lovejoy:jane_seymour
324,2639,jane_seymour:next_wife_2:next_wife_3
324,2388,henry_viii:anne_of_cleves
324,2388,advisor_moe:henry_viii
324,2694,henry_viii:advisor_moe
324,2689,henry_viii:margarine
324,90,marge_simpson:milhouse_van_houten:nelson_muntz
324,248,lisa_simpson:marge_simpson:bum
324,2695,marge_simpson:chief_homer:lenny_leonard:carl_carlson:sacagawea:charbonneau
324,2696,sacagawea:otto_mann:lenny_leonard:moe_szyslak:carl_carlson
324,2697,explorers:sacagawea:bart_simpson:charbonneau
324,2698,carl_carlson:sacagawea:lenny_leonard
324,565,sacagawea:carl_carlson:lenny_leonard
324,90,marge_simpson:bart_simpson:milhouse_van_houten
324,540,marge_simpson:bart_simpson
324,2699,father:mozart:audience:otto_mann
324,2700,father:salieri:mother
324,2702,salieri:mozart:god
324,2703,rainier_wolfcastle:salieri:rainer_wolfcastle:audience:lisa_simpson:mozart
324,2704,mother:fops:salieri:father
324,31,salieri:emperor_joseph_ii:knight_chorus:ladies_in_waiting_chorus:female_soloist:fop_1:fop_2:mozart
324,2706,salieri:dr_nick_riviera:father:mother:mozart
324,2708,salieri:chancellor_smithers:emperor_joseph_ii:beethoven
324,2693,salieri:crazies
324,90,lisa_simpson:homer_simpson
325,36,edna_krabappel-flanders:nelson_muntz:kids:milhouse_van_houten:bart_simpson
325,10,homer_simpson:lenny_leonard:carl_carlson
325,51,c_montgomery_burns:waylon_smithers
325,2709,isabel_sanford:milhouse_van_houten:bart_simpson
325,15,homer_simpson:carl_carlson:apu_nahasapeemapetilon:manjula_nahasapeemapetilon
325,2710,bart_simpson:milhouse_van_houten
325,2710,70s_announcer:paul_lynde:nadia_comaneci:bart_simpson:milhouse_van_houten:lancelot_link:robot:kitt:salem_the_cat:mr_ed
325,15,homer_simpson:moe_szyslak:society_matron:woman_bystander
325,275,milhouse_van_houten:bart_simpson
325,2711,kirk_van_houten:luann_van_houten:bart_simpson
325,5,marge_simpson:homer_simpson:lisa_simpson
325,203,itchy:scratchy:scratchys_face
325,25,lisa_simpson:bart_simpson:ralph_wiggum
325,5,ralph_wiggum:bart_simpson
325,1,homer_simpson:society_matron
325,2712,indigent_man:homer_simpson
