Id, Name, Year, MinPlayers, MaxPlayers, MinPlayTime, MaxPlayTime, PlayingTime, NumOwned, Age,
19100, Hacienda, 2005, 2, 5, 60, 90, 90, 3808, -1, 
903, Hamsterrolle, 2000, 2, 4, 30, 30, 30, 1797, -1, 
8989, Hansa, 2004, 2, 4, 60, 60, 60, 5566, -1, 
156138, Happy Pigs, 2013, 2, 6, 30, 45, 45, 1959, -1, 
3495, Harry Potter Trading Card Game, 2001, 2, 2, 20, 20, 20, 1655, -1, 
129051, Le Havre: The Inland Port, 2012, 2, 2, 30, 30, 30, 4841, -1, 
6887, Hearts, 1850, 3, 7, 30, 30, 30, 1711, -1, 
11170, Heroscape Master Set: Rise of the Valkyrie, 2004, 2, 4, 90, 90, 90, 11574, -1, 
67309, Hey Waiter!, 2010, 2, 4, 30, 30, 30, 387, -1, 
8203, Hey; That's My Fish!, 2003, 2, 4, 20, 20, 20, 21442, -1, 
42688, Hibernia, 2009, 3, 4, 40, 40, 40, 445, -1, 
194523, HMS Dolores, 2016, 2, 4, 10, 20, 20, 1410, -1, 
126444, The Hobbit Card Game, 2012, 2, 5, 30, 30, 30, 2574, -1, 
120, Hoity Toity, 1990, 2, 6, 45, 45, 45, 6750, -1, 
904, Hollywood Blockbuster, 2000, 2, 5, 60, 60, 60, 4881, -1, 
26566, Homesteaders, 2009, 2, 4, 90, 90, 90, 3398, -1, 
129945, HomeStretch, 2012, 2, 6, 60, 60, 60, 398, -1, 
58110, Horse Fever, 2009, 2, 5, 90, 90, 90, 1870, -1, 
63740, Hotel Samoa, 2010, 3, 6, 45, 60, 60, 1660, -1, 
154085, How to Human, 2014, 3, 8, -1, -1, -1, 239, -1, 
119788, Hyperborea, 2014, 2, 6, 90, 90, 90, 4924, -1, 
206859, Iberian Rails, 2017, 2, 5, 70, 90, 90, 358, -1, 
31133, Ice Flow, 2008, 2, 4, 45, 75, 75, 1617, -1, 
39080, IGOR: The Monster Making Game, 2008, 1, 4, 20, 20, 20, 300, -1, 
28, Illuminati:  Deluxe Edition, 1987, 2, 8, 60, 180, 180, 7912, -1, 
75476, Inca Empire, 2010, 3, 4, 120, 120, 120, 1736, -1, 
46807, Infinite City, 2009, 2, 6, 45, 45, 45, 1794, -1, 
9674, Ingenious, 2004, 1, 4, 45, 45, 45, 16239, -1, 
63888, Innovation, 2010, 2, 4, 45, 60, 60, 15965, -1, 
119632, IOTA, 2012, 2, 4, 30, 30, 30, 2698, -1, 
185589, Islebound, 2016, 2, 4, 60, 120, 120, 4773, -1, 
235488, Istanbul: The Dice Game, 2017, 2, 4, 20, 40, 40, 2618, -1, 
18946, Just Desserts, 2015, 2, 5, 25, 25, 25, 1324, -1, 
73761, K2, 2010, 1, 5, 30, 60, 60, 7916, -1, 
2448, Kalah, 700, 2, 2, 10, 10, 10, 8977, -1, 
40832, Keltis: Das Kartenspiel, 2009, 2, 4, 20, 20, 20, 2174, -1, 
3699, Killer Bunnies and the Quest for the Magic Carrot, 2002, 2, 8, 45, 45, 45, 8740, -1, 
172996, The King Is Dead, 2015, 2, 4, 30, 50, 50, 1855, -1, 
160499, King of New York, 2014, 2, 6, 40, 40, 40, 17919, -1, 
126996, King's Forge, 2014, 2, 4, 60, 60, 60, 1987, -1, 
111732, Kings of Air and Steam, 2013, 2, 7, 90, 90, 90, 1634, -1, 
154509, Kingsport Festival, 2014, 3, 5, 90, 90, 90, 3491, -1, 
29368, Last Night on Earth: The Zombie Game, 2007, 2, 6, 60, 90, 90, 16976, -1, 
234669, Legacy of Dragonholt, 2017, 1, 6, 60, 999, 999, 3199, -1, 
146197, Legends of the American Frontier, 2016, 3, 7, 90, 90, 90, 304, -1, 
7400, LEGO Creator, 1999, 2, 4, 30, 30, 30, 466, -1, 
169147, Letter Tycoon, 2015, 2, 5, 30, 30, 30, 1428, -1, 
249, Lifeboats, 1993, 3, 6, 90, 90, 90, 3451, -1, 
132497, Lift it!, 2012, 1, 8, 30, 30, 30, 1270, -1, 
15396, Linkity, 2004, 3, 8, 15, 15, 15, 151, -1, 
111173, Little Devils, 2012, 3, 6, 15, 15, 15, 1311, -1, 
85243, Loch Ness, 2010, 2, 5, 30, 45, 45, 624, -1, 
1536, Lord of the Fries, 1998, 3, 8, 45, 45, 45, 3235, -1, 
127127, The Lord of the Rings: The Fellowship of the Ring Deck-Building Game, 2013, 2, 5, 30, 30, 30, 2298, -1, 
20437, Lords of Vegas, 2010, 2, 4, 60, 60, 60, 7329, -1, 
42487, Lost Cities: The Board Game, 2008, 2, 4, 30, 60, 60, 4624, -1, 
102835, Lost Temple, 2011, 2, 8, 40, 40, 40, 1596, -1, 
154443, Madame Ching, 2014, 2, 4, 45, 45, 45, 1621, -1, 
925, Mafia, 1986, 8, 24, 60, 60, 60, 3982, -1, 
176558, Mafia de Cuba, 2015, 6, 12, 10, 20, 20, 4842, -1, 
167698, Magic: The Gathering – Arena of the Planeswalkers, 2015, 2, 5, 60, 60, 60, 8337, -1, 
73316, Magnum Sal, 2010, 2, 4, 60, 120, 120, 1507, -1, 
52328, Malifaux, 2009, 2, 2, -1, 120, 120, 738, -1, 
9214, Manga Manga, 2004, 2, 6, 30, 30, 30, 537, -1, 
199, Manhattan, 1994, 2, 4, 45, 45, 45, 5496, -1, 
156496, March of the Ants, 2015, 1, 5, 70, 70, 70, 1779, -1, 
31822, Master of Rules, 2007, 3, 5, 20, 20, 20, 720, -1, 
40381, Masters Gallery, 2009, 2, 5, 20, 30, 30, 2861, -1, 
140271, Maximum Throwdown, 2013, 2, 6, 30, 30, 30, 889, -1, 
46, Medici, 1995, 2, 6, 60, 60, 60, 6767, -1, 
154386, Medieval Academy, 2014, 2, 5, 30, 30, 30, 4532, -1, 
230, Merchant of Venus, 1988, 1, 6, 180, 180, 180, 3070, -1, 
531, Merchants of Amsterdam, 2000, 3, 5, 60, 60, 60, 2209, -1, 
25568, Metropolys, 2008, 2, 4, 45, 45, 45, 3703, -1, 
23985, Midgard, 2007, 3, 5, 60, 60, 60, 1197, -1, 
174744, Mogul, 2015, 3, 5, 45, 45, 45, 793, -1, 
91523, Mondo, 2011, 1, 4, 20, 30, 30, 2720, -1, 
125, Money!, 1999, 3, 5, 30, 30, 30, 3465, -1, 
40398, Monopoly Deal Card Game, 2008, 2, 5, 15, 15, 15, 12634, -1, 
80006, Mord im Arosa, 2010, 2, 6, 30, 30, 30, 1731, -1, 
18679, Morgan's Revenge, 1996, -1, -1, -1, -1, -1, 124, -1, 
175199, Mottainai, 2015, 2, 5, 15, 30, 30, 5587, -1, 
152, Mü & More, 1995, 2, 8, 60, 60, 60, 2863, -1, 
163413, Murano, 2014, 2, 4, 60, 75, 75, 2048, -1, 
65907, Mystery Express, 2010, 3, 5, 60, 90, 90, 3374, -1, 
194607, Mystic Vale, 2016, 2, 4, 45, 45, 45, 9252, -1, 
133632, Mythotopia, 2014, 2, 4, 60, 120, 120, 3086, -1, 
21374, Napoleon Dynamite: It's Pretty Much My Favorite Animal Game, 2005, 3, 4, 30, -1, 30, 59, -1, 
157809, Nations: The Dice Game, 2014, 1, 4, 20, 40, 40, 4321, -1, 
195421, Near and Far, 2017, 2, 4, 90, 120, 120, 10373, -1, 
9160, Neopets TCG, 2003, 2, 2, 20, 20, 20, 125, -1, 
72321, The Networks, 2016, 1, 5, 60, 90, 90, 5964, -1, 
5406, New England, 2003, 3, 4, 90, 90, 90, 2226, -1, 
15363, Nexus Ops, 2005, 2, 4, 90, 90, 90, 10330, -1, 
192, Nicht die Bohne!, 1999, 3, 6, 45, 45, 45, 1103, -1, 
50768, Ninjato, 2011, 2, 4, 60, 60, 60, 2694, -1, 
153425, North Wind, 2014, 2, 4, 60, 60, 60, 1621, -1, 
9027, Oasis, 2004, 3, 5, 60, 60, 60, 2583, -1, 
73070, Olympus, 2010, 3, 5, 60, 120, 120, 1934, -1, 
158109, Onward to Venus, 2014, 2, 5, 90, 120, 120, 2610, -1, 
9506, Ooga!, 2004, 2, 6, 30, 30, 30, 155, -1, 
24157, Order of the Stick Adventure Game: The Dungeon of Dorukan, 2006, 2, 6, 180, 360, 360, 2305, -1, 
31497, Oregon, 2007, 2, 4, 45, 45, 45, 2812, -1, 
37120, Pack & Stack, 2008, 3, 6, 30, 45, 45, 2840, -1, 
152237, Pairs, 2014, 2, 8, 15, 15, 15, 4396, -1, 
157789, Pandemic: Contagion, 2014, 2, 5, 30, 30, 30, 5607, -1, 
94480, Pantheon, 2011, 2, 4, 60, 90, 90, 2210, -1, 
172546, Parfum, 2015, 2, 4, 45, 45, 45, 2682, -1, 
75358, Paris Connection, 2010, 3, 6, 30, 30, 30, 2908, -1, 
91620, Pastiche, 2011, 2, 4, 45, 60, 60, 2580, -1, 
144041, Patchistory, 2013, 2, 4, 60, 120, 120, 2849, -1, 
133038, Pathfinder Adventure Card Game: Rise of the Runelords – Base Set, 2013, 1, 4, 90, 90, 90, 16903, -1, 
30241, Patrician, 2007, 2, 5, 50, 50, 50, 1751, -1, 
101020, PAX, 2011, 1, 4, 30, 45, 45, 980, -1, 
42910, Peloponnes, 2009, 1, 5, 45, 45, 45, 2641, -1, 
181501, Peloponnes Card Game, 2015, 2, 5, 20, 45, 45, 973, -1, 
19841, Pentago, 2005, 2, 2, 5, 5, 5, 4586, -1, 
90040, Pergamon, 2011, 2, 4, 45, 45, 45, 2326, -1, 
156853, Pirate Den, 2015, 3, 5, 30, 30, 30, 526, -1, 
2987, Pirate's Cove, 2002, 3, 5, 60, 90, 90, 9412, -1, 
10653, Pirates of the Spanish Main, 2004, 2, 10, 30, 30, 30, 4485, -1, 
23094, Planet Steam, 2008, 2, 5, 120, 120, 120, 4840, -1, 
147299, Pocket Imperium, 2013, 2, 4, 30, 45, 45, 1622, -1, 
43264, Pocket Rockets, 2009, 2, 4, 20, 20, 20, 1303, -1, 
17025, Poison, 2005, 3, 6, 30, 30, 30, 4410, -1, 
2165, Pokémon Trading Card Game, 1996, 2, 2, 20, 20, 20, 3697, -1, 
380, Polarity, 1986, 2, 4, 20, 20, 20, 2283, -1, 
34169, Potion-Making: Practice, 2005, 2, 6, 40, 40, 40, 858, -1, 
44163, Power Grid: Factory Manager, 2009, 2, 5, 60, 60, 60, 6333, -1, 
106662, Power Grid: The First Sparks, 2011, 2, 6, 60, 60, 60, 4074, -1, 
55697, Power Struggle, 2009, 3, 5, 105, 105, 105, 3129, -1, 
38531, Powerboats, 2008, 2, 6, 60, 60, 60, 1301, -1, 
3262, The Powerpuff Girls: Villains at Large Game, 2000, 2, 4, 30, 30, 30, 267, -1, 
36811, The Princes of Machu Picchu, 2008, 2, 5, 90, 90, 90, 1714, -1, 
219708, Professor Evil and The Citadel of Time, 2017, 2, 4, 30, 45, 45, 1456, -1, 
154259, Province, 2014, 2, 2, 25, 25, 25, 2839, -1, 
151016, Provincia Romana, 2014, 2, 6, 90, 90, 90, 466, -1, 
19764, PÜNCT, 2005, 2, 2, 30, 30, 30, 2728, -1, 
127997, Qin, 2012, 2, 4, 30, 30, 30, 2229, -1, 
143519, Quantum, 2013, 2, 4, 60, 60, 60, 6795, -1, 
91536, Quarriors!, 2011, 2, 4, 30, 30, 30, 16154, -1, 
187680, Quests of Valeria, 2017, 1, 5, 20, 45, 45, 2981, -1, 
146579, Quilt Show, 2014, 2, 4, 45, 45, 45, 688, -1, 
25669, Qwirkle, 2006, 2, 4, 45, 45, 45, 21953, -1, 
35503, Ra: The Dice Game, 2009, 2, 4, 45, 45, 45, 2126, -1, 
170042, Raiders of the North Sea, 2015, 2, 4, 60, 120, 120, 10905, -1, 
20074, Railroad Dice 2, 2005, 2, 4, 90, 90, 90, 324, -1, 
17133, Railways of the World, 2005, 2, 6, 120, 120, 120, 10871, -1, 
68228, Railways of the World: The Card Game, 2010, 2, 4, 30, 60, 60, 1338, -1, 
220877, Rajas of the Ganges, 2017, 2, 4, 45, 75, 75, 5795, -1, 
97903, Rampage, 2013, 2, 4, 45, 45, 45, 10479, -1, 
42452, Rattus, 2010, 2, 4, 45, 45, 45, 5359, -1, 
19027, Redneck Life, 2003, 2, 6, 60, 60, 60, 751, -1, 
244228, Reef, 2018, 2, 4, 30, 45, 45, 4121, -1, 
12962, Reef Encounter, 2004, 2, 4, 60, 120, 120, 5318, -1, 
144270, Relic Runners, 2013, 2, 5, 40, 80, 80, 3258, -1, 
248224, Remnants, 2018, 2, 4, 45, 60, 60, 129, -1, 
140857, Renaissance Man, 2013, 1, 4, 30, 30, 30, 459, -1, 
34887, Revolution!, 2009, 3, 4, 60, 60, 60, 4593, -1, 
51, Ricochet Robots, 1999, 1, 99, 30, 30, 30, 7134, -1, 
128672, Ricochet Rock Jockeys, 2012, 2, 6, 30, 30, 30, 255, -1, 
118695, Riff Raff, 2012, 2, 4, 30, 30, 30, 1737, -1, 
185196, Rising 5: Runes of Asteros, 2017, 1, 5, 15, 25, 25, 1763, -1, 
4324, Risk: The Lord of the Rings, 2002, 2, 4, 120, 120, 120, 7822, -1, 
257759, The River, 2018, 2, 4, 30, 45, 45, 789, -1, 
96792, The Road to Canterbury, 2011, 2, 3, 60, 60, 60, 1337, -1, 
875, Roads & Boats, 1999, 1, 4, 240, 240, 240, 3611, -1, 
18, RoboRally, 1994, 2, 8, 45, 120, 120, 24372, -1, 
37380, Roll Through the Ages: The Bronze Age, 2008, 1, 4, 30, 45, 45, 12074, -1, 
150926, Roll Through the Ages: The Iron Age, 2014, 1, 4, 40, 60, 60, 1909, -1, 
3081, Rubik's Flip, 1981, 2, 2, 10, 10, 10, 328, -1, 
15878, Rummy, 1887, 2, 6, 60, 60, 60, 1067, -1, 
94362, Rune Age, 2011, 2, 4, 20, 60, 60, 5831, -1, 
141736, Sail to India, 2013, 3, 4, 60, 60, 60, 4373, -1, 
224079, Sailing Toward Osiris, 2018, 2, 5, 60, 90, 90, 568, -1, 
129820, Salmon Run, 2013, 2, 4, 20, 45, 45, 845, -1, 
66214, Samarkand: Routes to Riches, 2010, 2, 5, 45, 45, 45, 1757, -1, 
3, Samurai, 1998, 2, 4, 30, 60, 60, 13332, -1, 
35634, Samurai: The Card Game, 2009, 2, 4, 60, 60, 60, 692, -1, 
8217, San Juan, 2004, 2, 4, 45, 60, 60, 22109, -1, 
10140, The Scrambled States of America, 2002, 2, 4, 20, 20, 20, 687, -1, 
189052, Sea of Clouds, 2016, 2, 4, 45, 45, 45, 2739, -1, 
63759, Seeland, 2010, 2, 4, 45, 60, 60, 2643, -1, 
102652, Sentinels of the Multiverse, 2011, 2, 5, 30, 60, 60, 18742, -1, 
1070, Shadows in the Forest, 1985, 2, 8, 15, 15, 15, 1271, -1, 
55600, Shipyard, 2009, 2, 4, 120, 120, 120, 4170, -1, 
117992, Shrimp, 2012, 2, 6, 15, 15, 15, 347, -1, 
38402, Sidibaba, 2008, 3, 7, 45, 45, 45, 814, -1, 
10386, SiegeStones, 2004, 2, 4, 20, 20, 20, 191, -1, 
608, Siesta, 1999, 2, 4, 60, 60, 60, 448, -1, 
511, Silverton, 1991, 1, 6, 180, 180, 180, 1699, -1, 
188614, Simon's Cat Card Game, 2016, 3, 6, 10, 25, 25, 836, -1, 
17027, Sitting Ducks Gallery, 2005, 3, 6, 20, 20, 20, 2071, -1, 
31503, Slide 5, 2007, 2, 10, 30, 30, 30, 1302, -1, 
8129, Sluff Off!, 2003, 3, 5, 30, 30, 30, 3123, -1, 
122522, Smash Up, 2012, 2, 4, 45, 45, 45, 32779, -1, 
119432, Snowdonia, 2012, 1, 5, 30, 90, 90, 4384, -1, 
37196, Sorry! Sliders, 2008, 1, 4, 30, 30, 30, 5204, -1, 
222, Space Beans, 1999, 2, 6, 40, 40, 40, 2207, -1, 
84419, Space Empires: 4X, 2011, 1, 4, 180, 180, 180, 5116, -1, 
54625, Space Hulk (third edition), 2009, 2, 2, 60, 60, 60, 8881, -1, 
71721, Space Hulk: Death Angel – The Card Game, 2010, 1, 6, 30, 60, 60, 19523, -1, 
66505, The Speicherstadt, 2010, 2, 5, 45, 45, 45, 4450, -1, 
256313, Spell Smashers, 2018, 1, 5, 45, 60, 60, 267, -1, 
165877, Spellcaster, 2014, 2, 4, 20, 30, 30, 798, -1, 
165876, Spike, 2014, 2, 4, 60, 60, 60, 966, -1, 
98242, Star Trek Deck Building Game: The Next Generation, 2011, 2, 5, 60, 60, 60, 2171, -1, 
178613, Star Trek: Five-Year Mission, 2015, 3, 7, 30, 45, 45, 2365, -1, 
939, Star Wars: The Queen's Gambit, 2000, 2, 4, 120, 120, 120, 2315, -1, 
4052, Star Wars: Trading Card Game, 2002, 2, 2, 45, 45, 45, 704, -1, 
114912, Starship Merchants, 2012, 2, 4, 90, 90, 90, 722, -1, 
27833, Steam, 2009, 3, 5, 90, 90, 90, 9535, -1, 
204, Stephenson's Rocket, 1999, 2, 4, 60, 60, 60, 3237, -1, 
91873, Strasbourg, 2011, 3, 5, 60, 60, 60, 2450, -1, 
1917, Stratego, 1946, 2, 2, 45, 45, 45, 19357, -1, 
3421, StreetSoccer, 2002, 2, 2, 20, 30, 30, 1428, -1, 
141517, A Study in Emerald, 2013, 2, 5, 90, 90, 90, 3117, -1, 
155173, Subdivision, 2014, 1, 4, 45, 45, 45, 2388, -1, 
145012, Sultaniya, 2014, 2, 4, 45, 45, 45, 1228, -1, 
65556, Sumo Ham Slam, 2010, 2, 4, 15, 15, 15, 290, -1, 
9021, Sunken City, 2004, 2, 4, 45, 45, 45, 1278, -1, 
97357, Sunrise City, 2012, 2, 4, 60, 60, 60, 1468, -1, 
2653, Survive: Escape from Atlantis!, 1982, 2, 4, 45, 60, 60, 24111, -1, 
32157, The T-Shirt Game, 2007, 3, 6, 30, 30, 30, 193, -1, 
118776, Tahiti, 2012, 2, 4, 45, 60, 60, 960, -1, 
475, Taj Mahal, 2000, 3, 5, 75, 100, 100, 7441, -1, 
183094, Tanemaki, 2013, 2, 4, 30, -1, 30, 5, -1, 
65282, Tanto Cuore, 2009, 2, 4, 45, 45, 45, 2618, -1, 
236709, The Tea Dragon Society Card Game, 2018, 2, 4, 30, 60, 60, 612, -1, 
95386, Tem-Purr-A, 2011, 3, 10, 15, 15, 15, 1445, -1, 
162263, Temporum, 2014, 2, 5, 35, 35, 35, 1086, -1, 
113819, Tenzi, 2011, 2, 4, 1, 5, 5, 1472, -1, 
20022, Terra Nova, 2006, 2, 4, 45, 45, 45, 2275, -1, 
30869, Thebes, 2007, 2, 4, 60, 60, 60, 9973, -1, 
20806, Three-Dragon Ante, 2005, 2, 6, 20, 20, 20, 2502, -1, 
21790, Thurn and Taxis, 2006, 2, 4, 60, 60, 60, 18352, -1, 
34127, Ticket to Ride: The Card Game, 2008, 2, 4, 30, 30, 30, 5630, -1, 
34373, Tiki Topple, 2008, 2, 4, 20, 20, 20, 2322, -1, 
103, Titan, 1980, 2, 6, 30, 240, 240, 5284, -1, 
42215, Tobago, 2009, 2, 4, 60, 60, 60, 10476, -1, 
9028, Tongiaki: Journey into the Unknown, 2004, 2, 6, 45, 45, 45, 2584, -1, 
932, Top Race, 1996, 2, 6, 45, 45, 45, 1451, -1, 
382, Top Secret Spies, 1984, 2, 7, 30, 30, 30, 4421, -1, 
88, Torres, 1999, 2, 4, 60, 60, 60, 10161, -1, 
153939, Tortuga, 2014, 2, 4, 35, 35, 35, 755, -1, 
2253, Touring, 1906, 2, 6, 30, 30, 30, 694, -1, 
226146, Tower of Madness, 2018, 3, 5, 30, 45, 45, 377, -1, 
121408, Trains, 2012, 2, 4, 45, 45, 45, 9031, -1, 
138317, Trains and Stations, 2013, 3, 5, 45, 45, 45, 1680, -1, 
157001, Trains: Rising Sun, 2014, 2, 4, 45, 45, 45, 3346, -1, 
2842, TransAmerica, 2001, 2, 6, 30, 30, 30, 6857, -1, 
163805, Transatlantic, 2017, 2, 4, 60, 120, 120, 1706, -1, 
216439, Trash Pandas, 2017, 2, 4, 15, 20, 20, 703, -1, 
15548, Trivial Pursuit: DVD – The Lord Of The Rings Trilogy Edition, 2004, 2, 4, 90, 90, 90, 596, -1, 
1297, Trivial Pursuit: Star Wars Classic Trilogy Collector's Edition, 1998, 2, 4, 90, 90, 90, 2993, -1, 
72478, Trollhalla, 2011, 2, 4, 60, 60, 60, 684, -1, 
16992, Tsuro, 2004, 2, 8, 15, 15, 15, 26565, -1, 
1403, Turn the Tide, 1997, 3, 5, 30, 30, 30, 4831, -1, 
60131, Ugg-Tect, 2009, 2, 8, 45, 45, 45, 2532, -1, 
123045, Uncharted: The Board Game, 2012, 1, 4, 45, 45, 45, 1278, -1, 
63167, Undermining, 2011, 2, 5, 45, 45, 45, 867, -1, 
217085, Unearth, 2017, 2, 4, 30, 60, 60, 4102, -1, 
4475, Unexpected Treasures, 2002, 3, 6, 30, 30, 30, 1139, -1, 
94, Union Pacific, 1999, 2, 6, 90, 90, 90, 4100, -1, 
3806, UNO: Star Trek, 1999, 2, 10, 30, 30, 30, 464, -1, 
97273, Upon a Salty Ocean, 2011, 2, 4, 120, 120, 120, 846, -1, 
62220, Urban Sprawl, 2011, 2, 4, 180, 180, 180, 2795, -1, 
31745, Utopia, 2007, 2, 5, 60, 60, 60, 1495, -1, 
40769, Valdora, 2009, 3, 5, 60, 60, 60, 2160, -1, 
170561, Valeria: Card Kingdoms, 2016, 1, 5, 30, 45, 45, 4391, -1, 
27306, Venedig, 2007, 2, 5, 45, 60, 60, 406, -1, 
171492, Vienna, 2015, 3, 5, 30, 30, 30, 653, -1, 
27173, Vikings, 2007, 2, 4, 60, 60, 60, 7134, -1, 
2596, Villa Paletti, 2001, 2, 4, 30, 30, 30, 4833, -1, 
102690, Villagers & Villains, 2011, 2, 5, 30, 30, 30, 518, -1, 
256382, Villainous, 2018, 2, 6, 50, 50, 50, 4308, -1, 
142239, Vye: The Card Game of Capture and Control, 2013, 2, 5, 20, 20, 20, 980, -1, 
136117, The Walking Dead Card Game, 2013, 2, 10, 20, 20, 20, 996, -1, 
99120, The Walking Dead: The Board Game, 2011, 1, 6, 45, 45, 45, 2138, -1, 
103185, Walnut Grove, 2011, 1, 4, 30, 60, 60, 2094, -1, 
7479, WarCraft: The Board Game, 2003, 2, 4, 120, 120, 120, 3782, -1, 
177702, Warehouse 51, 2015, 3, 5, 30, 45, 45, 1283, -1, 
150312, Welcome to the Dungeon, 2013, 2, 4, 30, 30, 30, 15553, -1, 
9203, Wings of War: Famous Aces, 2004, 2, 4, 30, 30, 30, 5473, -1, 
13479, Wings: The Air Mail Game, 1928, 2, 4, 10, 10, 10, 23, -1, 
20100, Wits & Wagers, 2005, 3, 7, 25, 25, 25, 16042, -1, 
1465, Wizard, 1984, 3, 6, 45, 45, 45, 10479, -1, 
71655, Wok Star, 2014, 1, 4, 60, 60, 60, 1706, -1, 
5856, The Wonderful World of Disney Trivia Game, 1997, 2, 6, 45, 45, 45, 561, -1, 
147030, World of Tanks: Rush, 2013, 2, 5, 30, 30, 30, 1288, -1, 
34496, World of Warcraft Miniatures Game, 2008, 2, 2, 45, 45, 45, 1407, -1, 
19643, World of Warcraft Trading Card Game, 2006, 2, 2, 20, 20, 20, 2859, -1, 
163937, World of Yo-Ho, 2016, 2, 4, 45, 90, 90, 1100, -1, 
39565, World War 5, 2008, 2, 4, 15, 15, 15, 323, -1, 
178336, World's Fair 1893, 2016, 2, 4, 35, 45, 45, 4103, -1, 
878, Wyatt Earp, 2001, 2, 4, 30, 45, 45, 5037, -1, 
82222, Xia: Legends of a Drift System, 2014, 3, 5, 60, 180, 180, 7511, -1, 
41493, Yamslam, 2009, 2, 4, 15, 15, 15, 569, -1, 
204892, You Gotta Be Kitten Me!, 2016, 2, 10, 30, 30, 30, 217, -1, 
2130, Young Jedi CCG, 1999, 2, 2, 45, 45, 45, 521, -1, 
6830, Zendo, 2001, 3, 5, 60, 60, 60, 2263, -1, 
160495, ZhanGuo, 2014, 2, 4, 60, 120, 120, 3457, -1, 
118955, Zombie! Run for Your Lives!, 2012, 3, 7, 15, 15, 15, 135, -1, 
125394, Zombies!!! 11: Death Inc., 2012, 2, 6, 60, 120, 120, 534, -1, 
1803, Zopp, 1997, 2, 4, 40, 40, 40, 136, -1, 
186069, 7 Wonders Duel: The Messe Essen Promo Card, 2015, 2, 2, 30, 30, 30, 5152, -1, 
110308, 7 Wonders: Catan, 2011, 2, 7, 30, 30, 30, 6277, -1, 
111661, 7 Wonders: Cities, 2012, 2, 8, 40, 40, 40, 21937, -1, 
83445, 7 Wonders: Manneken Pis, 2010, 2, 7, 30, 30, 30, 5270, -1, 
133993, 7 Wonders: Wonder Pack, 2013, 2, 7, 30, 30, 30, 14233, -1, 
27028, Anima Tactics, 2006, 2, 2, 60, 60, 60, 324, -1, 
40483, Anima: Beyond Good and Evil, 2008, 2, 4, 60, 60, 60, 1032, -1, 
24935, Anima: Shadow of Omega, 2006, 2, 5, 60, 60, 60, 2214, -1, 
63385, Anima: Twilight of the Gods, 2009, 2, 5, 60, 60, 60, 615, -1, 
215510, Arkham Horror: The Card Game – Carnevale of Horrors: Scenario Pack, 2016, 1, 4, 60, 120, 120, 5385, -1, 
209728, Arkham Horror: The Card Game – Curse of the Rougarou: Scenario Pack, 2016, 1, 4, 60, 120, 120, 5557, -1, 
233977, Arkham Horror: The Card Game – The Labyrinths of Lunacy: Scenario Pack, 2017, 1, 12, 60, 120, 120, 2192, -1, 
167513, Barony, 2015, 2, 4, 45, 45, 45, 2395, -1, 
112373, BraveRats, 2011, 2, 2, 15, 15, 15, 3292, -1, 
10496, Camelot Legends, 2004, 2, 4, 60, 60, 60, 2083, -1, 
55597, Chaos Marauders (second edition), 2009, 2, 4, 30, 30, 30, 1778, -1, 
41833, Creationary, 2009, 3, 8, 30, 60, 60, 3373, -1, 
175455, Descent: Journeys in the Dark (Second Edition) – Bonds of the Wild, 2015, 2, 5, 120, -1, 120, 1555, -1, 
176443, Descent: Journeys in the Dark (Second Edition) – Dark Elements, 2015, 1, 4, 60, 120, 120, 1339, -1, 
137842, Descent: Journeys in the Dark (Second Edition) – Labyrinth of Ruin, 2013, 2, 5, 90, 90, 90, 6158, -1, 
129423, Descent: Journeys in the Dark (Second Edition) – Lair of the Wyrm, 2012, 2, 5, 120, 120, 120, 7742, -1, 
200784, Descent: Journeys in the Dark (Second Edition) – Road to Legend, 2016, 1, 4, -1, -1, -1, 2336, -1, 
149915, Descent: Journeys in the Dark (Second Edition) – Shadow of Nerekhall, 2014, 2, 5, 90, 90, 90, 5653, -1, 
126839, Dungeon Lords: Festival Season, 2012, 2, 4, 120, 120, 120, 2242, -1, 
157958, DungeonQuest Revised Edition, 2014, 1, 4, 60, 60, 60, 2111, -1, 
178147, Gwent: Monsters and Scoia'tael, 2015, 2, 2, 5, 30, 30, 973, -1, 
209530, Gwent: Nilfgaard and Northern Realms, 2016, 2, 2, 5, 30, 30, 631, -1, 
94731, Heroica: Fortaan, 2011, 2, 4, 20, 20, 20, 1977, -1, 
94734, Heroica: Nathuz, 2011, 2, 3, 15, 15, 15, 1273, -1, 
23142, Mag·Blast (Third Edition), 2006, 2, 8, 20, 20, 20, 2703, -1, 
31563, Middle-Earth Quest, 2009, 2, 4, 180, 180, 180, 5667, -1, 
41835, Minotaurus, 2009, 2, 4, 25, 25, 25, 1813, -1, 
103686, Mundus Novus, 2011, 2, 6, 45, 60, 60, 2220, -1, 
186293, Mysterium: Promo Cards, 2015, 2, 7, 42, 42, 42, 1847, -1, 
216465, Mysterium: Secrets & Lies, 2017, 2, 7, 42, 42, 42, 3103, -1, 
125311, Okiya, 2012, 2, 2, 10, 10, 10, 2384, -1, 
128442, Relic, 2013, 2, 4, 180, 180, 180, 5025, -1, 
153758, Relic: Nemesis, 2014, 2, 6, 150, 150, 150, 1863, -1, 
